"FL3354688","5911 TROUBLE CREEK ROAD_","NEW PORT RICHEY","FL","34652"
"093200373","1 Paiute Drive_","Las Vegas","NV","89106"
"093200376","1 Paiute Drive_","Las Vegas","NV","89106"
"TX2270126","8709 HIGH VALLEY RD_","AUSTIN","TX","78737-1458"
"LA1069014","BELLWOOD WATER SYSTEM_135 BELLWOOD CHURCH ROAD","PROVENCAL","LA","71468"
"ME0092325","739 UNION ROAD_","WALDOBORO","ME","04572-5868"
"NY1321999","_40 Devereux Way","RED HOOK","NY","12571"
"MT0000233","W GLENDIVE LAGOON_207 W BELL","GLENDIVE","MT","59330"
"MA3213000","235 NORTH STREET_","NORTH READING","MA","01864"
"MA4318091","C/O GLIVINSKI & ASSOCIATES_261 WHITES PATH STE 5","SOUTH YARMOUTH","MA","02664"
"MA4322000","29 CYR ST_","WEST BRIDGEWATER","MA","02379"
"FL6291870","3500 PIEDMONT ROAD, SUITE 330_","ATLANTA","GA","30305"
"FL6291791","11210 N 53RD ST_","TEMPLE TERRACE","FL","33617"
"MI0001932","4507 170TH AVE_","HERSEY","MI","49639"
"MA3259001","39 LAFAYETTE ROAD_","SALISBURY","MA","01952"
"MA3262000","515 MAIN ST_","SAUGUS","MA","01906"
"FL6094934","280 WEKIVA SPRINGS ROAD_SUITE 2070","LONGWOOD","FL","32779"
"RI2674924","10 HUNTINGTON WAY_","LEDYARD","CT","06339"
"CT0780061","28 Healy Road_","DUDLEY","MA","01571"
"OK3006650","Rick Stull_13277 South Ash Street","CLAREMORE","OK","74017"
"FL6294172","3500 PIEDMONT ROAD, SUITE 330_","ATLANTA","GA","30305"
"OK2005931","Zack Rogers_1061 N. Peninsula Dr. East","CLEVELAND","OK","74020"
"OK3005923","Larry Chasteen, Owner_697 W.  Beach Rd","CLEVELAND","OK","74020"
"WA5314174","1510 SR 28_","ROCK ISLAND","WA","98850"
"MT0000235","CITY OF HARDIN_406 N CHEYENNE","HARDIN","MT","59034"
"ID6030040","9115 CINNAMON RIDGE_","POCATELLO","ID","83204"
"MI0040062","956 EAGLES NEST RD._","INDIAN RIVER","MI","49749"
"MI0040103","956 EAGLES NEST RD._","INDIAN RIVER","MI","49749"
"MI0040408","956 EAGLES NEST RD._","INDIAN RIVER","MI","49749"
"NC0279161","269 DOVER CIRCLE_","REIDSVILLE","NC","27320"
"FL6292080","16201 SONSOLES DE AVILA_","TAMPA","FL","33613"
"FL5114154","5075 ANNUNCIATION CIRCLE_SUITE 102","AVE MARIA","FL","34142"
"MI0007100","405 E COLBY ST_","WHITEHALL","MI","49461-1147"
"MI0002360","5605 CEDAR STREET_","FORESTVILLE","MI","48434"
"TX1070055","4700 COUNTY ROAD 4319_","LARUE","TX","75770-4501"
"TX1290043","2728 N HARWOOD ST STE 500_WINSTEAD PC","DALLAS","TX","75201-1743"
"TX0790277","3200 SOUTHWEST FWY STE 2600_","HOUSTON","TX","77027-7537"
"FL6291761","8800 N BRONX AVE 2ND FLOOR_","SKOKIE","IL","60077"
"FL6291776","1971 W LUMSDEN ROAD_STE 340","BRANDON","FL","33511"
"OR4100114","62580 DIXON LOOP_","BEND","OR","97701"
"OK2005910","Harry McNeel, Mayor_733 North Orchard Ln.","CLEVELAND","OK","74020"
"TX1013400","3200 SOUTHWEST FWY STE 2600_ALLEN BOONE HUMPHRIES ROBINSON LLP","HOUSTON","TX","77027-7537"
"TX1700011","2929 ALLEN PKWY STE 3450_","HOUSTON","TX","77019-7120"
"WA5315502","921 LAKERIDGE WAY SW SUITE 201_","Olympia","WA","98502"
"WA5315503","1230 Ruddell Rd SE_","Lacey","WA","98503"
"TX1700301","36515 COCHRAN RD_","WALLER","TX","77484-5165"
"TX2200034","201 E MAIN ST_","CROWLEY","TX","76036-2649"
"NY5903420","VILLAGE OF BRIARCLIFF MANOR_1111 PLEASANTVILLE ROAD","BRIARCLIFF MANOR","NY","10510"
"AL0000702","_1469 S Co Rd 59","TAYLOR","AL","36301"
"NE3120514","2610 TEEPEE CIR_","FREMONT","NE","68025"
"NE3118301","540 N WEBSTER ST_","RED CLOUD","NE","68970"
"NY1006330","Garden Homes Management_296 State Route 295, Apt B","CHATHAM","NY","12034"
"NY4110695","Garden Homes Management_296 State Route 295, Apt B","CHATHAM","NY","12034"
"NY4110696","Garden Homes Management_296 State Route 295, Apt B","CHATHAM","NY","12034"
"NY3100585","2800 Church Road_","NORTH TONAWANDA","NY","14120"
"PA6430079","2873 MERCER BUTLER PIKE_","GROVE CITY","PA","16127"
"PA6250096","340 W BAYFRONT PKWY_","ERIE","PA","16507"
"NJ1223001","48 WASHINGTON STREET_","SOUTH RIVER","NJ","08882"
"WA5311985","24824 SE 235 Pl_","Maple Valley","WA","98038"
"GA0850029","49 VALLEY DR._","DAWSONVILLE","GA","30534"
"OK2007733","Randy Glitch, Chairman_203576 E. CR 44","WOODWARD","OK","73801"
"OK2007701","John Meinders, Mayor_722 Main st","WOODWARD","OK","73801"
"TX1013271","21755 I45 N BLDG 11_","SPRING","TX","77388-3621"
"TX1260088","8618 ROARING CREEK RD_","JOSHUA","TX","76058-4301"
"WA5309899","5437 Bell West Dr._","Bellingham","WA","98226"
"WA5313550","1057 S Hi Lo Dr_","Othello","WA","99344-9715"
"WA5313560","11235 HOH MAINLINE_","FORKS","WA","98331-9422"
"TX1010388","10000 MEMORIAL DR STE 260_","HOUSTON","TX","77024-3430"
"VT0020449","WAKE ROBIN CORPORATION_200 WAKE ROBIN DR","SHELBURNE","VT","05482"
"TX1260060","8604 SKYLINE DR_","JOSHUA","TX","76058-4201"
"OK3002406","Nathan Morris, Chairman_116 Sara Dr","ENID","OK","73703"
"OK3002402","Yancey Cowen, Col_140 Channel St. Ste 102","ENID","OK","73705-5105"
"TX1012877","9 GREENWAY PLZ STE 1100_","HOUSTON","TX","77046-0905"
"TX1010782","9 GREENWAY PLZ STE 1100_","HOUSTON","TX","77046-0905"
"PR0724147","CARR. 811 KM. 3.0 INT. BO. PALOS BLANCOS_","COROZAL","PR","00783"
"WV3303608","_283 FOREST RIDGE LANE","UPPER TRACT","WV","26866"
"WV3303609","_283 FOREST RIDGE LANE","UPPER TRACT","WV","26866"
"WV3303614","_283 FOREST RIDGE LANE","UPPER TRACT","WV","26866"
"WV3303613","_283 FOREST RIDGE LANE","UPPER TRACT","WV","26866"
"WV3303611","_283 FOREST RIDGE LANE","UPPER TRACT","WV","26866"
"PR0510225","CARR. 772 KM. 7.0 BO. CAÑABON_SECTOR EL PARQUE","BARRANQUITAS","PR","00794"
"VA5067990","6370 GRASSY HILL ROAD_","BOONES MILL","VA","24065"
"MA4334078","954 PLYMOUTH AVE_","FALL RIVER","MA","02721"
"MA3071000","30 LAKE ST_","MIDDLETON","MA","01949"
"MA3073000","50 ELM STREET_","DEDHAM","MA","02026"
"MA3078001","C/O AMY GREELEY_6 OLD FARM ROAD","DOVER","MA","02030"
"MA3078002","11 YORKSHIRE RD_","DOVER","MA","02030"
"NY0430112","TOWN OF CONEWANGO_4762 ROUTE 241","CONEWANGO VALLEY","NY","14726"
"CA3103835","8280 South Lake Circle_","GRANITE BAY","CA","95746"
"TX1012969","3200 SOUTHWEST FWY STE 2600_ALLEN BOONE HUMPHRIES ROBINSON LLP","HOUSTON","TX","77027-7537"
"FL6290309","3500 PIEDMONT ROAD, SUITE 330_","ATLANTA","GA","30305"
"FL6290323","1500 W VICTORIA ST_","PLANT CITY","FL","33563"
"TX1012351","2727 ALLEN PKWY STE 1100_","HOUSTON","TX","77019-2191"
"TX0150399","26058 HAZY HOLLOW_","SAN ANTONIO","TX","78255-3501"
"TX2270379","100 CONGRESS AVE STE 1300_","AUSTIN","TX","78701-2744"
"TX1011914","2727 ALLEN PKWY STE 1100_","HOUSTON","TX","77019-2191"
"CA2300591","3800 Chinquapin Drive_","WILLITS","CA","95490"
"WA5308356","4001 Summitview Ave #5-191_","Yakima","WA","98908"
"NY5103704","13 Ponquogue Avenue_","HAMPTON BAYS","NY","11946"
"NY0301674","605 Vestal Parkway West_","VESTAL","NY","13850"
"NY0301653","CHENANGO WATER DEPARTMENT_1529 NY ROUTE 12","BINGHAMTON","NY","13901"
"MO4010658","CITY HALL_301 E MAIN ST DRAWER B","PORTAGEVILLE","MO","63873-0000"
"WA5314176","1434 Diamond Loop_","West Richland","WA","99353"
"WA5314200","170 Oak_","Colville","WA","99144"
"WA5310838","1431 NW Finn Hill Rd_","Poulsbo","WA","98370"
"FL6290595","5604 DEESON RD_","LAKELAND","FL","33810"
"FL6290607","14205 N NEBRASKA AVE_","TAMPA","FL","33613"
"TX2120062","13529 STATE HIGHWAY 110 S TRLR 127_","TYLER","TX","75707-6359"
"FL6290696","180 E. 79TH ST 18B_","NEW YORK","NY","10075"
"MO1024031","11778 NW CO RD 10002_","AMSTERDAM","MO","64723-0000"
"TX1010664","13078 FM 2432 RD_","WILLIS","TX","77378-5944"
"TX1010663","526 REMINGTON TRL_","HUFFMAN","TX","77336-4656"
"FL3425126","11800 SE US HWY 441_","BELLEVIEW","FL","34420"
"WA5308364","4001 Summitview Ave #5-191_","Yakima","WA","98908"
"WA5308371","4001 Summitview Ave #5-191_","Yakima","WA","98908"
"GA0710033","12 Landings Way_","SAVANNAH","GA","31411"
"WA5308915","14263 Calhoun Rd_","Mount Vernon","WA","98273"
"TX1200027","14 COUNTY ROAD 480_","PALACIOS","TX","77465-1642"
"MT0002988","7137 WILDHORSE RD_","HAVRE","MT","59501"
"FL6280223","410 WASHINGTON BLVD NW_","LAKE PLACID","FL","33852"
"FL6280273","200 WEATHERSFIELD AVE._","ALTAMONTE SPRINGS","FL","32714"
"FL6280296","5517 21ST AVE WEST_SUITE H","BRADENTON","FL","34209"
"TX1980004","209 CEDAR ST_","HEARNE","TX","77859-2524"
"090605118","3250 Road I_","Redwood Valley","CA","95470"
"TX1013346","1300 POST OAK BLVD STE 1400_","HOUSTON","TX","77056-3078"
"TX1011908","2929 ALLEN PKWY STE 3150_","HOUSTON","TX","77019-7100"
"MA1268011","99 DRAGON HILL ROAD_","SHELBURNE","MA","01370"
"MA3301027","C/O SHAOXIA JI_497 HIGHLAND AVENUE","MALDEN","MA","02148"
"NM3507229","_1264 State Road 75","PENASCO","NM","87553"
"CO0126117","405 N 7TH_","GUNNISON","CO","81230"
"LA1117019","WILLA VILLA MOBILE HOME PARK_12159 HWY 1075","BOGALUSA","LA","70427"
"LA1103150","ABITA SPRINGS MULTIFAMILY, LLC_2137 QUAIL RUN DRIVE, BLDG C, STE A","BATON ROUGE","LA","70808"
"LA1103160","ABITA SPRINGS MULTIFAMILY, LLC_2137 QUAIL RUN DRIVE, BLDG C, STE A","BATON ROUGE","LA","70808"
"CO0134690","25-31 30TH RD STE 1E_","ASTORIA","NY","11102"
"LA1085044","Union Springs Water System_51 Quail Road","CONVERSE","LA","71419"
"LA1067016","WARD 3 WATER ASSOCIATION_7411 OLD MONROE ROAD","BASTROP","LA","71282"
"GA1750110","451 TAYLOR ROWLAND RD. LOT #25_","DEXTER","GA","31019"
"KY0430616","517 WATERSIDE DR_","FALLS OF ROUGH","KY","40119"
"CO0135233","232 SOUTH LINK LANAE_","FORT COLLINS","CO","80524"
"FL6254754","6901 SR 62_","BOWLING GREEN","FL","33834-9505"
"WA5308393","1230 Ruddell Rd SE_","Lacey","WA","98503"
"MN1450005","401 North Main_","Warren","MN","56762"
"MA1337010","4  SANDY LANE_","SOUTH DEERFIELD","MA","01373"
"FL3354836","26945 BELLA VISTA DR._","HOWEY IN THE HILLS","FL","34737"
"CA1910140","583 E. SACRAMENTO ST._","ALTADENA","CA","91001"
"WA5371700","37317 N Sheets Rd_","Elk","WA","99009"
"WA5373750","6912 Hannegan Rd, Suite 105_","Lynden","WA","98264"
"MN1420012","3256 Robinson Street_","Marshall","MN","56258"
"MN1430001","Biscay City Hall_350 Grant Street","Glencoe","MN","55336"
"ID6060062","16 S 635 W_","BLACKFOOT","ID","83221"
"ID7330014","3270 E 17TH ST #118_","AMMON","ID","83406"
"MN1470007","Grove City Hall_210 Atlantic Avenue West","Grove City","MN","56243"
"FL6294775","5050 MANATEE CREEK BLVD_","RUSKIN","FL","33570"
"TX0790292","3200 SOUTHWEST FWY STE 2600_","HOUSTON","TX","77027-7537"
"WA5307250","2000 Lake Ave._","Snohomish","WA","98290-1031"
"FL4060282","11791 SW 49 ST_","COOPER CITY","FL","33330"
"FL4061408","777 SAWGRASS CORPORATE PKWY._","SUNRISE","FL","33325"
"FL4130662","9080 BAY DRIVE_","INDIAN CREEK VILLAGE","FL","33154"
"TX1013114","1300 POST OAK BLVD STE 1400_","HOUSTON","TX","77056-3078"
"TX0200032","1155 DAIRY ASHFORD RD STE 875_","HOUSTON","TX","77079-3034"
"TX0610161","3052 HOUSTON ST_","LEVELLAND","TX","79336-7609"
"TX0610112","3052 HOUSTON ST_","LEVELLAND","TX","79336-7609"
"TX0790309","2331 S MAIN ST_","STAFFORD","TX","77477-5519"
"TX0470015","2250 HIGHWAY 2861_","COMANCHE","TX","76442-5619"
"MT0000050","#7 PARK GARDEN ESTATES_","GREAT FALLS","MT","59404"
"OK3007602","Randy McCullough, Chairman_1161 Broadway","CAPRON","OK","73717"
"FL4560075","1701 SKEES RD, LOT 1_","WEST PALM BEACH","FL","33411"
"CO0137001","3324 RIO GRANDE AVE_","EVANS","CO","80620"
"CO0137005","3324 RIO GRANDE AVE_","EVANS","CO","80620"
"WA5307158","9605 Tilley Rd. South_","Olympia","WA","98512"
"WA5307160","1230 Ruddell Rd SE_","Lacey","WA","98503"
"MS0090008","112 CR 171_","HOUSTON","MS","38851"
"MA1066001","GRISWOLDVILLE WATER DISTRICT_22 CALL ROAD","COLRAIN","MA","01340"
"MA1069001","6 PORTER HILL RD_","CUMMINGTON","MA","01026"
"MA1069002","6 PORTER HILL RD_","CUMMINGTON","MA","01026"
"MA2257003","6A KOSTA AVE_","RUTLAND","MA","01543"
"MO1024142","8600 KAILL RD_","LIBERTY","MO","64068-0000"
"MA2270000","124 AYER RD_","SHIRLEY","MA","01464"
"AL0000537","_4540 FRIENDSHIP RD","TALLASSEE","AL","36078"
"AL0000149","715 Martin Luther King Jr. Drive_715 Martin Luther King Jr. Drive","HOBSON CITY","AL","36201"
"AL0000179","401 North Lanier Avenue_401 North Lanier Avenue","LANETT","AL","36863"
"AL0000566","_4035 Old Highway 31","BREWTON","AL","36426"
"TX2270325","100 CONGRESS AVE STE 1300_","AUSTIN","TX","78701-2744"
"NC0440022","4466 HWY 13 S_","SNOW HIIL","NC","28580"
"NC6040000","4466 HWY 13 S_","SNOW HIIL","NC","28580"
"MA4072000","751 ALLEN ST_","DARTMOUTH","MA","02747"
"WA5307215","1230 Ruddell Rd SE_","Lacey","WA","98503"
"GA2070001","639 HIGHWAY 42 SOUTH_","FORSYTH","GA","31029"
"GA0270039","12 Landings Way_","SAVANNAH","GA","31411"
"GA3210010","12 Landings Way_","SAVANNAH","GA","31411"
"GA3210012","12 Landings Way_","SAVANNAH","GA","31411"
"GA2750077","12 Landings Way_","SAVANNAH","GA","31411"
"GA2750078","12 Landings Way_","SAVANNAH","GA","31411"
"GA0950010","12 Landings Way_","SAVANNAH","GA","31411"
"GA2750055","12 Landings Way_","SAVANNAH","GA","31411"
"GA2750023","12 Landings Way_","SAVANNAH","GA","31411"
"GA2750024","12 Landings Way_","SAVANNAH","GA","31411"
"GA1770003","12 Landings Way_","SAVANNAH","GA","31411"
"GA1770022","12 Landings Way_","SAVANNAH","GA","31411"
"GA1770024","12 Landings Way_","SAVANNAH","GA","31411"
"GA0950011","12 Landings Way_","SAVANNAH","GA","31411"
"GA0710077","12 Landings Way_","SAVANNAH","GA","31411"
"GA0710029","12 Landings Way_","SAVANNAH","GA","31411"
"GA0710028","12 Landings Way_","SAVANNAH","GA","31411"
"GA0950006","12 Landings Way_","SAVANNAH","GA","31411"
"GA0710040","12 Landings Way_","SAVANNAH","GA","31411"
"GA0270006","12 Landings Way_","SAVANNAH","GA","31411"
"GA0270009","12 Landings Way_","SAVANNAH","GA","31411"
"GA0710015","12 Landings Way_","SAVANNAH","GA","31411"
"MA1289000","12 SCHOOL ST_","SUNDERLAND","MA","01375"
"MA1289001","248 AMHERST RD_","SUNDERLAND","MA","01375"
"MA1289002","C/O ROBERT GREEN_370-E MONTAGUE RD","SUNDERLAND","MA","01375"
"MT0004262","280 WEST KAGY BLVD # D325_","BOZEMAN","MT","59715"
"FL6290728","29605 US HWY 19, SUITE 130_","CLEARWATER","FL","33761"
"FL6290741","513 N BELCHER ROAD_","CLEARWATER","FL","33765"
"FL6290758","10769 SW 82ND COURT_","MIAMI","FL","33156"
"FL6290787","925 E TWIGGS ST_","TAMPA","FL","33602"
"FL6290800","3500 PIEDMONT ROAD, SUITE 330_","ATLANTA","GA","30305"
"MT0004920","4076 CHICAGO RD_","BILLINGS","MT","59105"
"MT0000368","1817 SOUTH WEST STE A_","MISSOULA","MT","59801"
"MT0000088","117 PLEASANT HILL DR_","KALISPELL","MT","59901"
"TX1450032","812 N BUFFALO AVE_","BUFFALO","TX","75831-7795"
"TX1450001","812 N BUFFALO AVE_","BUFFALO","TX","75831-7795"
"OH4100512","135 School St_PO Boc 546","DILLONVALE","OH","43917"
"FL6292755","9012 NE 117TH PL_","KIRKLAND","WA","98034"
"CA5510851","5100 O'Byrnes Ferry Road_","JAMESTOWN","CA","95327"
"VA4193720","2986 Kings Highway, Suite G_","COLONIAL BEACH","VA","22443"
"VA4193650","551 LAFAYETTE STREET_","COLONIAL BEACH","VA","22443"
"VA4193640","551 LAFAYETTE STREET_","COLONIAL BEACH","VA","22443"
"VA4103375","953 Granville Bay ROAD_","LANCASTER","VA","22503"
"MD0010019","Town of Luke_510 Grant Street","LUKE","MD","21540"
"WA5315650","1121 West Side Hwy._","Kelso","WA","98626"
"WA5315663","62 Flume RD_","WILLARD","WA","98605-9024"
"WA5317631","526 Ironwood St_","Omak","WA","98841"
"FL6284097","409 STEVEN  DR._","LAKE PLACID","FL","33852"
"PR0653066","CARR. 969 BO. MAIZALES_SECTOR LA LOMA","NAGUABO","PR","00717"
"GA0710016","12 Landings Way_","SAVANNAH","GA","31411"
"GA0710017","12 Landings Way_","SAVANNAH","GA","31411"
"GA0710023","12 Landings Way_","SAVANNAH","GA","31411"
"GA0710024","12 Landings Way_","SAVANNAH","GA","31411"
"GA0710027","12 Landings Way_","SAVANNAH","GA","31411"
"FL6290186","113 S MT CARMEL RD_","BRANDON","FL","33511"
"TX2500020","6175 N STATE HIGHWAY 37_","WINNSBORO","TX","75494-6492"
"TX1010539","2727 ALLEN PKWY STE 1100_","HOUSTON","TX","77019-2191"
"TX0180033","102 N 30TH ST_","WACO","TX","76710-7222"
"WA5309570","4001 Summitview Ave #5-191_","Yakima","WA","98908"
"WA5309600","14513 SR 165_","Buckley","WA","98321"
"MA3155000","201 BEDFORD ST_","LEXINGTON","MA","02420"
"MA2208001","ATTN:  JEFFREY QUICK_50 MAPLE STREET","MILFORD","MA","01757"
"MA3248000","281 BROADWAY_","REVERE","MA","02151"
"FL6284075","27777 FRANKLIN ROAD_SUITE 200","SOUTHFIELD","MI","48034"
"GA0310247","321 SAM TILLMAN ROAD_","STATESBORO","GA","30458"
"MT0004697","3014 OLD BROADWATER LANE_","HELENA","MT","59601"
"KY1200310","225 S MAIN ST_","VERSAILLES","KY","40383"
"WA5312300","50 Chelan Falls Road_","Chelan","WA","98816"
"WA5304670","10 McCAMMON RD_","TONASKET","WA","98855"
"WA5309280","310 W Bridge St_","Tekoa","WA","99033"
"FL6290276","31200 NORTHWESTERN HWY_","FARMINGTON HILLS","MI","48334"
"FL6290298","146 2ND ST N STE 103_","ST PETERSBURG","FL","33701"
"FL6290157","401 S ALBANY AVE, FIREHOUSE #8_","TAMPA","FL","33606"
"NJ1407001","167 JOHN F KENNEDY PKWY_","SHORT HILLS","NJ","07078"
"NJ1803002","167 JOHN F KENNEDY PKWY_","SHORT HILLS","NJ","07078"
"MA3301044","25 LYNNE AVENUE_","TYNGSBOROUGH","MA","01879"
"TX0790220","2929 ALLEN PKWY STE 3450_","HOUSTON","TX","77019-7120"
"PA1090026","7811 NEW FALLS RD_","LEVITTOWN","PA","19055"
"OR4101476","16900 ASPEN LAKES DRIVE_","SISTERS","OR","97759"
"PR0303023","CARR. 466 INTERIOR_BARRIO GUERRERO","AGUADILLA","PR","00603"
"MN1420010","Tracy City Hall_336 Morgan Street","Tracy","MN","56175"
"MI0040279","27777 FRANKLIN ROAD_SUITE 200","SOUTHFIELD","MI","48034"
"MI0040678","11640 TOWNSQUARE BLVD_","ROCKFORD","MI","49341"
"TX1010431","1980 POST OAK BLVD STE 1380_","HOUSTON","TX","77056-3970"
"TX1011019","1300 POST OAK BLVD STE 1400_","HOUSTON","TX","77056-3078"
"MI0067020","65075 VAN DYKE_","WASHINGTON","MI","48095"
"TX2440001","1725 WILBARGER ST_","VERNON","TX","76384-4741"
"AZ0411132","_9474 N RANCHETT WAY","MARICOPA","AZ","85139"
"AL0001002","_5780 Theodore Dawes Road","THEODORE","AL","36590"
"WA5308290","94C Mountain View Drive_","Brewster","WA","98812"
"WA5308330","351 N BEACH DR_","PORT LUDLOW","WA","98365"
"WA5308344","14263 Calhoun Road_","Mount Vernon","WA","98273"
"TX2500016","156 FM 1254_","MINEOLA","TX","75773-3530"
"TX1013245","4771 SWEETWATER BLVD STE 188_","SUGAR LAND","TX","77479-3121"
"TX1010805","4771 SWEETWATER BLVD STE 188_","SUGAR LAND","TX","77479-3121"
"TX1012166","4771 SWEETWATER BLVD STE 188_","SUGAR LAND","TX","77479-3121"
"NJ0712001","167 JOHN F KENNEDY PKWY_","SHORT HILLS","NJ","07078"
"MT0003881","5235 DUTCHMAN CT_","HELENA","MT","59602"
"GA1210007","118 LAKESHORE DR._","MOUNTAIN PARK","GA","30075"
"GA1070002","3857 Harrington Street_","LYONS","GA","30436"
"GA2290038","4689 Laurel Island Parkway_","KINGSLAND","GA","31548"
"MA2271000","100 MAPLE AVE_","SHREWSBURY","MA","01545"
"MA2277000","147 CORDAVILLE RD_","SOUTHBOROUGH","MA","01772"
"MA2278000","185 GUELPHWOOD RD_","SOUTHBRIDGE","MA","01550"
"MA2280000","3 OLD MEADOW RD_","SPENCER","MA","01562"
"MA2280002","167 NORTH SPENCER RD -- RTE 31 N._","SPENCER","MA","01562"
"WA5304601","1230 Ruddell Rd SE_","Lacey","WA","98503"
"MA1275001","20 WOODBRIDGE ST_","SOUTH HADLEY","MA","01075"
"ID2310006","341 STUBBS AVE_","REUBENS","ID","83548"
"IL0995329","LASALLE COUNTY NURSING HOME_1380 NORTH 27TH ROAD","OTTAWA","IL","61350"
"MA3030000","148 PARK ST_","BEVERLY","MA","01915"
"MA3031000","270 TREBLE COVE RD_","BILLERICA","MA","01862"
"AZ0402360","4027 N TWIN BUTTES COURT_","DOUGLAS","AZ","85607"
"ME0005693","311 OXBOW ROAD_","PALMYRA","ME","04965"
"OK1010829","Shawn Dewees_10075 N 2140 RD","FOSS","OK","73647-9616"
"WA5308815","4001 Summitview Ave #5-191_","Yakima","WA","98908"
"OR4100779","5552 PORTLAND RD NE_","SALEM","OR","97305"
"MT0004658","605 ROSEWOOD ACRES DRIVE_","KALISPELL","MT","59901"
"MT0004489","885 MILL ROAD_","HELENA","MT","59602"
"NY0310356","113 Hickory LN_","GREENE","NY","13778-2382"
"TN0000096","3 FOUR WAY INN LN_","CARTHAGE","TN","37030"
"TN0000532","19922 ALBERTA STREET_","ONEIDA","TN","37841"
"NC0160196","814 South Hayne Street_","MONROE","NC","28112"
"WA5311514","13315 Goodnough Dr NW_","Gig Harbor","WA","98332-8640"
"WA5311625","1302 S. 1st Ave._","Yakima","WA","98902"
"WA5311700","4001 Summitview Ave #5-191_","Yakima","WA","98908"
"WA5311850","375 2nd St_","Cathlamet","WA","98612"
"WA5311888","6648 Puget Beach Rd NE_","Olympia","WA","98516"
"TX0030016","5978 FM 841_","LUFKIN","TX","75901-4683"
"MA2025000","26 BLACKSTONE ST_","BELLINGHAM","MA","02019"
"MA2028007","135 PLEASANT STREET_C/O THOMAS SHARON","BERLIN","MA","01503"
"MI0000285","4714-13 MILE RD NE_","ROCKFORD","MI","49341"
"PR0677066","BO. CALABAZA SEC. SODOMA_CARR. 182 KM. 3.2 INT. R.9910","YABUCOA","PR","00767"
"PR0478114","CARR. 375 SECTOR CACAO_BO. SIERRA ALTA","YAUCO","PR","00698"
"AR0000103","119 WOTAPI_","EL DORADO","AR","71730-0000"
"AR0000562","119 WOTAPI_","EL DORADO","AR","71730"
"MA4040000","85 QUINCY AVENUE_ATTN:  LOU DUTTON","BRAINTREE","MA","02184"
"MA3046000","333 WASHINGTON ST_","BROOKLINE","MA","02445"
"LA1009016","AVOYELLES WARD 1 WATER SYSTEM_162 HAYES CEMETERY ROAD","EFFIE","LA","71331"
"TX1013303","3200 SOUTHWEST FWY STE 2600_","HOUSTON","TX","77027-7537"
"TX0790533","9 GREENWAY PLZ STE 1000_","HOUSTON","TX","77046-3653"
"TX1330170","3900 BANDERA HWY_","KERRVILLE","TX","78028-9667"
"TX1010651","9138 KING DR_","MANVEL","TX","77578-5308"
"MN1400019","St. Peter Public Works_405 West St. Julien Street","St. Peter","MN","56082-1874"
"MN1410004","Tyler City Hall_230 N Tyler St","Tyler","MN","56178"
"MA4041000","165 COMMERCE PARK RD_","BREWSTER","MA","02631"
"MA4042000","90 COTTAGE STREET_","BRIDGEWATER","MA","02324"
"MT0004208","4533 WALKER RD_","BOZEMAN","MT","59715"
"FL6290189","13506 SUMMERPORT VILLAGE PKWY, #802_","WINDERMERE","FL","34786"
"FL6290190","3125 W. HILLSBOROUGH AVE_","TAMPA","FL","33614"
"MA1214001","349 HAYDENVILLE RD_","LEEDS","MA","01053"
"MA4285000","1748 CENTRAL ST_","STOUGHTON","MA","02072"
"TX0570094","200 W BEAR CREEK RD_","GLENN HEIGHTS","TX","75154-8112"
"WA5312366","1215 SE SINGLETREE DR_","VANCOUVER","WA","98683"
"WA5312400","Utility Bldg 112 Anderson Rd_","Cheney","WA","99004"
"WA5312451","7511 Greenwood Ave N, Unit #4011_","Seattle","WA","98103-4627"
"WA5312490","604 Briarwood Dr_","East Wenatchee","WA","98802"
"NE3112701","64718 HWY 136_","BROWNVILLE","NE","68321"
"FL6292089","701 S. HOWARD AVE SUITE #106-329_","TAMPA","FL","33606"
"TX1210013","514 COUNTY ROAD 232_","JASPER","TX","75951-8129"
"TX1011258","6363 WOODWAY DR STE 800_","HOUSTON","TX","77057-1762"
"TX1012985","1300 POST OAK BLVD STE 1400_","HOUSTON","TX","77056-3078"
"FL6292096","10410 DAVIS RD_","TAMPA","FL","33637"
"FL6292099","501 234TH PLACE NORTHEAST_","SAMMAMISH","WA","98074"
"OK2003722","Randy Pritchett_12431 E. 790 Rd.","KINGFISHER","OK","73750"
"LA1103022","TOWN OF MADISONVILLE/ KYLE MATTHEWS_209 Highway 22","MADISONVILLE","LA","70447"
"MI0000799","1145 SUMAC DR_","HARBOR SPRINGS","MI","49740"
"PA1090037","35 UNION ST_","MORRISVILLE","PA","19067"
"PA1090046","150 RIDGE RD_","SELLERSVILLE","PA","18960"
"NC0431050","2709 SNC 41 & 50_ATTEN:  CHINQUAPIN WATER ASSOCIATION","CHINQUAPIN","NC","28521"
"MI0003700","8308 HAIST RD_","PIGEON","MI","48755"
"AL0000023","_25 Hand Avenue","BAY MINETTE","AL","36507"
"MI0003490","100 MISSION RIDGE_","GOODLETTSVILLE","TN","37072"
"CO0101055","2380 W 90TH  AVE_","FEDERAL HEIGHTS","CO","80260-6700"
"WA5315461","1057 S Hi Lo Dr_","Othello","WA","99344-9715"
