NC4392116,7536 NC 39 HWY ,ZEBULON,NC,27597
NC4392124,202 MACKENAN COURT ,CARY,NC,27511
NJ1414014,37 WILD WAY ,LAKE HOPATCONG,NJ,07849
NJ1511013,1 ROSE DRIVE ,JACKSON,NJ,08527
NE3109504,304 HOLLAND AVE - GLADSTONE ,FAIRBURY,NE,68352
NC0184135,29649 HOLLYBROOK DRIVE ,ALBEMARLE,NC,28001
NE3111910,300 S 49TH ST ,NORFOLK,NE,68701
NE3111914,3207 S 12TH ST #101 ,NORFOLK,NE,68701
NE3112501,106 SO C ST ,BELGRADE,NE,68623
NE3114505,20512 US HIGHWAY  136 ,NORTON,KS,67654
NC0239104,1545 WILL SUITT ROAD ,CREEDMOOR,NC,27522
NC0241193,202 MACKENAN COURT ,CARY,NC,27511
NC0279025,210 W. MAIN ST ,MAYODAN,NC,27027
NC0279125,1029 CYPRESS DR ,REIDSVILLE,NC,27320
NH0202020,1440 LAKE SHORE RD ,GILFORD,NH,03249
NH0612050,13 MORNINGSIDE DR ,DERRY,NH,03038
NC0291120,202 MACKENAN COURT ,CARY,NC,27511
NH1291010,25 MAIN ST ,LANCASTER,NH,03584
NH2082080,54 SAWYER AVE ,ATKINSON,NH,03811
NH2151010,1 GOVERNMENT WAY ,SOMERSWORTH,NH,03878
NH2303020,93 PONDVIEW RD ,SWANZEY,NH,03446
NH2462040,396 DEER MEADOW RD ,WEBSTER,NH,03303
NH2562010,46 RED BROOK CIR ,WOLFEBORO,NH,03894
NJ0112002,2 TERRACE ROAD ,BROWNS MILLS,NJ,08015
NJ0329004,500 PEMBERTON-BROWNS MILLS RD ,PEMBERTON,NJ,08068
NY0800699,CHENANGO VALLEY MOBILE HOME CT 1101 CHENANGO STREET,BINGHAMTON,NY,13901
NJ0808001,213 CARRIAGE LANE ,DELRAN,NJ,08075
NY1330334, 118 Pinetree Ln,ROSLYN HEIGHTS,NY,11577
NY1500290,TOWN OF MORIAH 38 PARK PLACE,PORT HENRY,NY,12974
NY1500291, 301 MAIN ST.,LAKE PLACID,NY,12946
NY1913369,111 Wagon Hill Road ,FAIRFIELD,CT,06824
NJ1518004,2515 RIDGEWAY ROAD ,MANCHESTER TWP,NJ,08759
NY2704518,Hemlock Water Filtration Plant 7412 Rix Hill Road,HEMLOCK,NY,14466
NJ1922013,200 LAKE SHORE DRIVE ,HAWORTH,NJ,07641
NH0043050,2 PARKWOOD DR ,ALLENSTOWN,NH,03275
NH0802020,1 OAK HILL LN ,EXETER,NH,03833
NH0803030,12 SIR LANCELOT DR ,EXETER,NH,03833
NH0883060,344 OLD LAKESHORE RD  UT 27 ,GILFORD,NH,03249
NM3510707, 150 W LISA DRIVE,CHAPARRAL,NM,88021
NM3569626, 1000 Cordova Place #727,SANTA FE,NM,87505
NM3575330, 1 YACHT CLUB DRIVE,CLINES CORNERS,NM,87070
NM3576723, 7770 Jefferson St NE,ALBUQUERQUE,NM,87109
NH1403020,1 LAZY PINES DR ,LOUDON,NH,03307
NH1482010,20 GATES RD UT 37 ,MARLBOROUGH,NH,03455
NH1742010,9 VAN GER DR ,BOW,NH,03304
NY4700094,378 MINERAL SPRINGS ROAD VILLAGE OF COBLESKILL,COBLESKILL,NY,12043
NY4801188,"303 North Franklin St, ",WATKINS GLEN,NY,14891
NY4830037,304 Seventh Street ,WATKINS GLEN,NY,14891
NY0130000,Town Hall 2029 New Scotland Road,SLINGERLANDS,NY,12159
NY0200322,20 North Genesee Street ,FILLMORE,NY,14735
NY0200866,3152 WIGHTMAN ROAD ,WELLSVILLE,NY,14895
NY0310358,1004 Beechwood LN ,VESTAL,NY,13850
NY0511731,TOWN OF AURELIUS 1251 WEST GENESEE STREET,AUBURN,NY,13021
NY0630085, ,"","",""
NY5203338,557 Southwoods Drive ,MONTICELLO,NY,12701
NY1006330,"Garden Homes Management 296 State Route 295, Apt B",CHATHAM,NY,12034
NY1009225,CAMPHILL VILLAGE 84 CAMP HILL ROAD,COPAKE,NY,12516
NY1310662, 680 Sergeant Palmateer Way,WAPPINGERS FALLS,NY,12590
NY5530041,Saugerties Town Hall 4 High St,SAUGERTIES,NY,12477
NY5530046,Ulster Town Hall 1 Town Hall Drive,LAKE KATRINE,NY,12449
NY1330454,27 Orchard Place ,HOPEWELL JUNCTION,NY,12533
NY1330660,20 MIddlebush Rd. ,WAPPINGERS FALLS,NY,12590
NY1330769, 330 Route 376,HOPEWELL JCTN,NY,12533
NY5730110, 118 BROADWAY,FORT EDWARD,NY,12828-0127
NY5801239,ROSE TOWN WATER DEPT 5074 NORTH MAIN STREET,NORTH ROSE,NY,14516
NY5801257,WALWORTH TOWN BOARD 3600 LORRAINE DRIVE,WALWORTH,NY,14568
NY6030009,3203 Dunbar Road POB 501,ATTICA,NY,14011
OH0903012,CITY OF TRENTON 11 EAST STATE ST.,TRENTON,OH,45067
OH0904012,5140 RIVER ROAD ,FAIRFIELD,OH,45014
OH1500112,29549 SALEM ALLIANCE ROAD LOT 324,SALEM,OH,44460
OH1566312,315 S MARKET ST ,LISBON,OH,44432
OH1601012,54393 TOWNSHIP RD. 152 ,WEST LAFAYETTE,OH,43845-9792
NY2800142, 11 W. GRAND ST.,PALATINE BRIDGE,NY,13428
NY2902841,Water Authority of Great Neck North 50 Water Mill Lane,GREAT NECK,NY,11021
NY2902845,10 manetto hill rd ,PLAINVIEW,NY,11803
NY2902858,INCORPORATED VILLAGE OF WILLISTON PARK 494 WILLIS AVENUE,WILLISTON PARK,NY,11596
NY3100577,1800 BRALEY RD ,YOUNGSTOWN,NY,14124
CT0827071,19 LAKEVIEW ESTATES ,MIDDLEFIELD,CT,06455
NJ2021001,1 ROOSEVELT AVE ,WINFIELD TWP,NJ,07036
NJ2110001,10 BLACK FOREST RO ,HAMILTON,NJ,08691
NY3503034,162 Old Mill Road ,WEST NYACK,NY,10994
NY3503536,"ARROW PARK, INC POB 465",MONROE,NY,10950
NY3503569,2693 Route 6 ,SLATE HILL,NY,10973
NY3630012,TOWN OF MURRAY 3840 FANCHER ROAD,HOLLEY,NY,14470
NY3700927,162 BANKRUPT ROAD ,PHOENIX,NY,13135
NY3905675,Carmel Town Hall 60 McAlpin Avenue,MAHOPAC,NY,10541
NY3905686,360 West Nyack Rd ,WEST NYACK,NY,10994
NY4404394,330 FORD STREET ,OGDENSBURG,NY,13669
NY4600073,1 Niskayuna Circle ,NISKAYUNA,NY,12309
OH5202312,171 Granger Rd #126 ,MEDINA,OH,44256
NY5000739,Mr. Steve Newman 605 County Road 24,EAST CHATAM,NY,12060
OH6400411,215 S Main St ,NEW LEXINGTON,OH,43764
NY5221877,1210 Berme Road ,KERHONKSON,NY,12446
NY5404423,Town of Ithaca 215 N. Tiog Street,ITHACA,NY,14850
NY5405797,"RD#1, SOUTH ROAD ",BROOKTONDALE,NY,14817
NY5421865,Collegeview North 570 Bostwick Road,ITHACA,NY,14850
OH7605412,30285 BRUCE IND. PKW #B ,SOLON,OH,44139
OH7606922,CASTLEBAR 20 LLC 13443 DETROIT AVE,LAKEWOOD,OH,44107
NY5530232,TOWN HALL 108 CANAL ST,ELLENVILLE,NY,12428
OH7801012,2819 SODOM HUTCHINGS ROAD ,FOWLER,OH,44418
NY5903429,177 HILLSIDE AVE ,GREENBURGH,NY,10607
NY5903487,162 Old Mill Road ,WEST NYACK,NY,10994
NY5903831,363 Underhill Avenue ,YORKTOWN HEIGHTS,NY,10598
OH8402803,170 MOUNT TOM ROAD ,MARIETTA,OH,45750
OH0401712,44 NORTH FOREST STREET ,GENEVA,OH,44041
OH1300011,389 E MAIN ST ,BATAVIA,OH,45103
OH1700211,301 Harding Way E ,GALION,OH,44833-2087
OH1800003,100 SOLON RD. ,BEDFORD,OH,44146
OH1841012,7100 COLUMBIA ROAD ,OLMSTED TWP,OH,44138
CT0878011,469 8th St ,BROOKLYN,NY,11215
CT0880031,68 COOKE STREET ,PLAINVILLE,CT,06062
CT0930011,90 SARGENT DRIVE ,NEW HAVEN,CT,06511
FL5364048,1500 MONROE STREET ,FORT MYERS,FL,33901
OH2301412,5900 BIS RD ,LANCASTER,OH,43130
NY4100042,40 Malden Street ,NASSAU,NY,12123
NY4100061,"263 NY RT 17K, STE 105 ",NEWBURGH,NY,12550
NY4303901,16 Squadron Blvd Suite 106,NEW CITY,NY,10956
NY4430133,TOWN OF LOUISVILLE 14810 STATE HIGHWAY 37,MASSENA,NY,13662
NY4430146,111 O'Brien Road ,POTSDAM,NY,13676
NY4430200,Kinderly & Shaun DaFoe 168 Randall Road,LISBON,NY,13658
OH5500112,1 SOUTH HIGH STREET ,COVINGTON,OH,45318
OH5901012,7326 ST RT 19 UNIT 1507 ,MOUNT GILLEAD,OH,43338
PA1090046,150 RIDGE RD ,SELLERSVILLE,PA,18960
PA1090078,762 W LANCASTER AVE ,BRYN MAWR,PA,19010
PA1090099,200 W WALNUT ST ,NORTH WALES,PA,19454
OH7704912,4341 RIVERVIEW RD ,PENINSULA,OH,44264
PA1150186,1400 BLACK HORSE HILL ROAD ,COATESVILLE,PA,19320
PA1150195,762 W LANCASTER AVE ,BRYN MAWR,PA,19010
OH8300912,Village Of Morrow 150 E Pike Street,MORROW,OH,45152
PA1510001,1101 MARKET ST ,PHILADELPHIA,PA,19107
PA2080025,45 ATWATER ST ,PORT GIBSON,NY,14537
OH8600912,211 N JONESVILLE ,MONTPELIER,OH,43543
OK1020303,"The Honorable Larry Godfrey, Mayor 115 South Broadway",STIGLER,OK,74462
OK2005809,"Mark Goode, Chairman BOX 429",FAIRLAND,OK,74343
OK2005910,"Harry McNeel, Mayor 733 North Orchard Ln.",CLEVELAND,OK,74020
PA3060010,202 E MAIN ST ,BIRDSBORO,PA,19508
FL6084074,5911 TROUBLE CREEK ROAD ,NEW PORT RICHEY,FL,34652
FL6095046,6909 BEACH BLVD. ,HUDSON,FL,34667
FL6142032,10307 S.W. LETTUCE LAKE AVE ,ARCADIA,FL,34266
IA8670701,ATTN MATT TAPKEN OPERATOR 3504 HWY 63 S,TAMA,IA,52339
IA9133075,ATTN WATER SUPERINTENDENT BOX 356,INDIANOLA,IA,50125
IA9630001,ATTN BRUCE FRIEDEN 1671 OAK TERRACE RD,DECORAH,IA,52101
OK3000107,"Charles Ross, Board President 81173 HWY 59",STILLWELL,OK,74960
OK3000202,"Mr. Jack Davis, Mayor BOX 216",BURLINGTON,OK,73722
OK3006205,Kathy Penson 14591 County Road 3588,ADA,OK,74820
OK6002168,Todd and Pam England 66651 E 250 Rd,WYANDOTTE,OK,74370
OR4100124,9997 BEACH DRIVE ,BIRKENFELD,OR,97016
OR4101054,48300 WILSON RIVER HWY JOHN BROWN,TILLAMOOK,OR,97141
OR4101304,75384 VALLEY LANE ,CLATSKANIE,OR,97016
OR4101423,50350 COWEN RD SP 21 ,SCAPPOOSE,OR,97056
OR4101443,1151 WILLOW LN ,GRANTS PASS,OR,97527
OR4101466,6100 South Highway 97 ,REDMOND,OR,97756
OR4101527,301 OTTER CREST DRIVE ,OTTER ROCK,OR,97369
OR4101539,17933 NW EVERGREEN PLACE SUITE 200 DAVID SHILD,BEAVERTON,OR,97006
OH5001911,135 EAST OHIO AVE ,SEBRING,OH,44672
OR4190921,4600 IDAVILLE RD #9 RICKY MCPHERSON,TILLAMOOK,OR,97141
VA3081730,2414 GRANITE RIDGE ROAD ,ROCKVILLE,VA,23146
VA3093380,5073 OWEN'S LANE ,SMITHFIELD,VA,23430
VA3710100,401 Monticello Avenue ,NORFOLK,VA,23510
VA4103950,2414 Granite Ridge Rd. ,ROCKVILLE,VA,23146
VA5025150,400 North Main Street ,LAWRENCEVILLE,VA,23868
VA5067415,1502 Brownlee Ave SE ,ROANOKE,VA,24014
VA5067788,"James Buck 1837 Westland Road, SW",ROANOKE,VA,24018
VA5117200,319 NORTH MAIN STREET ,CHASE CITY,VA,23924
VA5117707,5419 HIGHWAY ONE ,BRACEY,VA,23919-1560
VA6033050,2414 Granite Ridge Road ,ROCKVILLE,VA,23146
VA6059800,127 CENTER STREET SOUTH ,VIENNA,VA,22180
WI2650145,180 GEORGE STREET ,SHARON,WI,53585
VT0005565, 830 JAY PEAK RD,JAY,VT,05859
VT0020790, 2 NINAS WAY,MANCHESTER,CT,06040
WA5300837,7019 Cadmar Ln NW ,SEABECK,WA,98380
WA5302011,176 W King Tut Rd ,Lynden,WA,98264
WA5302043,310 Four Corners Rd. ,Port Townsend,WA,98368
WA5306046,1230 Ruddell Rd. SE. ,Lacey,WA,98503
WA5306147,14263 Calhoun Rd ,Mount Vernon,WA,98273
CA2700503,10862 ASSISI WAY ,SALINAS,CA,93907
CA2700606,60321 JOLON RD ,KING CITY,CA,93930
CA2700634, 415 Maher Rd,ROYAL OAKS,CA,95076
CA2700665, 19082 OAK HEIGHTS DR,SALINAS,CA,93907
CA2700691,19807 PESANTE RD ,SALINAS,CA,93907
CA2700766, 5730 BRIARCLIFF TERRACE,ROYAL OAKS,CA,95076
CA2700837, 9820 ROLLING MEADOWS,SALINAS,CA,93907
CA2710018,440 Harcourt Ave. ,SEASIDE,CA,93955
AL0000588, 3700 RAINBOW DRIVE,RAINBOW CITY,AL,35906
AL0000885, 101 RAY SANDERSON DRIVE,MADISON,AL,35758
AL0001142, 1119 BROAD STREET,PHENIX CITY,AL,36868
AL0001204, 1905 1st Ave. North,PELL CITY,AL,35125
AL0001205,58 Shore Drive ,ASHVILLE,AL,35953
WA5380205,2205 Butterfield Rd #8 ,Yakima,WA,98901
WA5397123,270 WILLIAMS LAKE RD LOT C ,COLVILLE,WA,99114-9607
WA53AA776,1230 Ruddell Rd SE ,Lacey,WA,98503
WA53AB037,1230 Ruddell Rd SE ,Lacey,WA,98503
WA53AC759,1313 S Columbus Ave ,Goldendale,WA,98620
WI7500146,ATTN:  KEATON SCHULTZ 1141 MAIN ST,STEVENS POINT,WI,54481
WI1281056,N86 W14041 BEACON ST ,MENOMONIE FALLS,WI,53051
WI1570849,600 STATE ST ,LAVALLE,WI,53941-9063
WI2300118,5802 EVARIT DR ,MT PLEASANT,WI,53406
WI2300167,8600 GREEN BAY RD ,PLEASANT PRAIRIE,WI,53158-2702
WI2460128,6430 W ASPEN TREE COURT ,MEQUON,WI,53092
WI2680205,210 COTTONWOOD AVE ,HARTLAND,WI,53029
WI2680278,12605 MEADOW DRIVE ,ELM GROVE,WI,53122-2626
WI2685747,W156 N8480 PILGRIM RD ,MENOMONEE FALLS,WI,53051
WI4151196,5926 34TH AVE SW ,SEATTLE,WA,98126
WI4200489,W2690 POPLAR RD ,FOND DU LAC,WI,54937
WI4430148,3366 HABECK LN LOT 24 ,ABRAMS,WI,54101
090605007,22000 Highway 76 ,Pauma Valley,CA,92061
WI4600456,810 SECOND ST ,WALDO,WI,53093
AK2211724,11328 Borealis Street ,ANCHORAGE,AK,99577
CT0309051,"162 WEST STREET, SUITE D ",CROMWELL,CT,06416
CA2910013,11425 Conservation Camp Road ,NEVADA CITY,CA,95959
CA3010004,1965 PLACENTIA AVENUE ,COSTA MESA,CA,92627
CA3010023,949 W. 16TH STREET ,NEWPORT BEACH,CA,92663
CA3010079,24251 LOS ALISOS BLVD. ,LAKE FOREST,CA,92630
CA3010101,26111 Antonio Pkwy. ,RANCHO SANTA MARGARITA,CA,92688
CA3010001,"201 S. Anaheim Blvd., Suite 601 ",ANAHEIM,CA,92805
CA3100040,450 GLADYCON ROAD #42,COLFAX,CA,95713
CA3100528,4061 MINERS DRIVE ,LOOMIS,CA,95650
CA3107339,8757 AUBURN FOLSOM ROAD #2945,GRANITE BAY,CA,95746
AL0001510, 10055 CELESTE ROAD,SARALAND,AL,36571
AR0000144,811 FAYETTEVILLE AVE ,ALMA,AR,72921-0000
AR0000343,107 WEST 2ND ST ,LONOKE,AR,72086
AR0000420,14264 HWY 44 ,HELENA,AR,72342
AR0000430,1 ELM STREET ,MARKED TREE,AR,72365-0000
AR0000486,1019 SW 2ND STREET ,BRYANT,AR,72022
AR0000692,28336 ST HWY 54 ,DUMAS,AR,71639
WI8040687,SUITE 300 310 PINNACLE WAY,EAU CLAIRE,WI,54701
WI8581145,N671 Cty Rd M ,Hawkins,WI,54530
WV3301608, 242 TANGLEWOOD DRIVE,OLD FIELDS,WV,26845
WV3302515, 430 Bridge Street,MONONGAH,WV,26554
WV3302814, BOX 222,MATOAKA,WV,24736
WV3303107,703 GREENBAG ROAD ,MORGANTOWN,WV,26505
WV3303802, 12363 Cass Road,CASS,WV,24927
AZ0403024, HC 31 BOX 25,MORMOM LAKE,AZ,86038
WY5600774,51 Sheep Camp Road ,PAVILLION,WY,82523
055293801,7500 Odawa Circle ,HARBOR SPRING,MI,49740
083890016,308 Four Bears Complex ,NEW TOWN,ND,58763
101600010,1870 FALCON CIR E. ,POCATELLO,ID,83204
105300086,2151 BEVERLY BEACH DR. N.W. ,OLYMPIA,WA,98502
CA1500409,11715 BROCKRIDGE COURT ,BAKERSFIELD,CA,93312
CA1710011,2880 Eastlake Dr ,KELSEYVILLE,CA,95451
FL3491002,98 MILL PLAIN RD. STE. 3C,DANBURY,CT,06811
HI0000256,1955 Vineyard Street ,WAILUKU,HI,96793
CT0420021,9 ARCH DRIVE ,EAST HAMPTON,CT,06424
CT0470071,1 A Park Hill ,BROAD BROOK,CT,06016
FL3590571,3304 DIKE/1900 WILSHIRE/535 LK.HAYES ,Winter Park,FL,32792
CA3400103,964 BRANNAN ISLAND RD ,ISLETON,CA,95641
CT0490031,24 WOLCOTT HILL RD ,WETHERSFIELD,CT,06109
AR0000821,319 WEST THIRD ,MALVERN,AR,72104
AR0000686,100 CUTOLL LN ,HEBER SPRINGS,AR,72543-0000
AR0000764,1036 FENDLEY RD ,AMITY,AR,71921-0000
AR0001070,1835 HWY 361 ,POCAHONTAS,AR,72455
CA3400164,15476 STATE HIGHWAY 160 ,ISLETON,CA,95641
CA3400169,1485 MAIN ST STE 202C ,ST. HELENA,CA,94574
CA3400191,5050 ROSEVILLE RD ,SACRAMENTO,CA,95660
CA3610050,1370 N. Benson Avenue ,UPLAND,CA,91786
CA4400608,FSIMA 401 Acorn Dr.,BOULDER CREEK,CA,95006
AZ0403073, 2425  WILLIAM PALMER,FLAGSTAFF,AZ,86005
AZ0407121, 8700 N. EL MIRAGE RD.,EL MIRAGE,AZ,85335
AZ0407500, 16000 CIVIC CENTER PLAZA,SURPRISE,AZ,85374
AZ0409036,ATT. KATHY GARCIA 2950 Aspen Loop,PINETOP,AZ,85935
AZ0410810,9445 S. Rincon Mesa Dr. ,VAIL,AZ,85641
AZ0411017,23705 N CHAPS DR ,FLORENCE,AZ,85132
AZ0411062,ATTN MIKE YAMIN 9454 WILSHIRE BLVD #PH,BEVERLY HILLS,CA,90212
AZ0413317,ATTN STUART GROSS 7835 E REDFIELD RD STE 106,SCOTTSDALE,AZ,86260
AZ0413373,# 195 205 SUNSET DR,SEDONA,AZ,86336
AZ0415026, 3750 W INDIAN SCHOOL RD,PHOENIX,AZ,85019
CA0202503,43 HAWKSIDE DRIVE ,MARKLEEVILLE,CA,96120
CA0300024,6653 Embarcadero Drive Suite C,STOCKTON,CA,95219
CA0707545,4450 ORWOOD RD ,BRENTWOOD,CA,94513
CA1000039,"2220 Tulare Street, 6th Floor ",FRESNO,CA,93721
CO0101065,11919 W I-70 FRONTAGE RD STE 116A ,WHEAT RIDGE,CO,80033
CO0101352,11919 W I-70 FRONTAGE RD STE 116A ,WHEAT RIDGE,CO,80033
CO0101205,2392 S FIG ST ,LAKEWOOD,CO,80228
CA1500584,16232 PALM AVENUE ,BAKERSFIELD,CA,93314
CA1500556,27027 DEER CREEK WAY ,KEENE,CA,93531
CA1503526,3346 S Fairfax Road ,BAKERSFIELD,CA,93307
CA1503669,17425 AMY AVE ,BAKERSFIELD,CA,93314
CA1510055,1720 North First Street ,SAN JOSE,CA,95112
CA1900146,40832 40TH STREET WEST ,PALMDALE,CA,93536
CA1910029,112 N. First Street ,LA PUENTE,CA,91744
CA1910211,9750 WASHBURN ROAD ,DOWNEY,CA,90241
CA1910163,3009 E. VIRGINIA AVENUE ,WEST COVINA,CA,91791
CA2000688,43803 HWY 41 ,OAKHURST,CA,93644
CA2000757,"200 West 4th Street, 3rd Floor ",MADERA,CA,93637
IA0650001,ATTN CHAD NEWTON 5527 19TH AVE,VINTON,IA,52349
IL0310570,803 JOLIET RD ,COUNTRYSIDE,IL,60525
IL0310780,11 CONTI PARKWAY ,ELMWOOD PARK,IL,60635
IL0312880,VILLAGE HALL 5127 OAKTON ST,SKOKIE,IL,60077
IL0315350,1000 S. SCHUYLER AVE. ,KANKAKEE,IL,60901
FL3641324,TOWN OF PIERSON 106 N. CENTER ST.,PIERSON,FL,32180
FL3644119,THE LAKES OF PINE RUN CONDO ASSOC. 100 LIMEWOOD PLACE,ORMOND BEACH,FL,32174
FL4060162,2555 WEST COPANS ROAD ,POMPANO BEACH,FL,33069
CA3410017,4701 Beloit Drive ,SACRAMENTO,CA,95838
CA3600382,700 MORENO AVENUE ,LA VERNE,CA,91750
CA3610701,BOX 110570 Environmental Division (Bldg 196),BARSTOW,CA,92311-5050
CA3710020,2797 Caminito Chollas ,SAN DIEGO,CA,92105
CA3710800,32363 HWY79 ,WARNER SPRINGS,CA,92086
CA3900543,1702 E. Scotts Ave. ,STOCKTON,CA,95205
CA3900606,"3460 S. HWY 99, SPACE 1 ",STOCKTON,CA,95215
CA3900805,185 Vista Grande ,GREENBRAE,CA,94904
CA3900837,2811 Castro Valley Blvd. 111 ,CASTRO VALLEY,CA,94546
CA3710042,4677 Overland Ave. ,SAN DIEGO,CA,92123
CT0860051,912 Rt 32 ,MONTVILLE,CT,06382
CA4000705,2090 Laguna Negra Ln ,ARROYO GRANDE,CA,93420
CA4000802,1870 Hanging Tree Lane ,TEMPLETON,CA,93465
CA4100538,11000 Pescadero Road ,LA HONDA,CA,94020
CA4110020,2190 ADDISON AVE ,EAST PALO ALTO,CA,94303
CA4310020,3025 TUERS ROAD ,SAN JOSE,CA,95121
CA4500203,169 VALLEY HILL DR ,MORAGA,CA,94556
CA4700542,22880 Savi Ranch Parkway ,YORBA LINDA,CA,92887
CA4900608,29730 River Road ,CLOVERDALE,CA,95425
CA4900723,6418 Old Redwood Highway ,SANTA ROSA,CA,95403
CA4900728,"500 Guiseppe Court, Suite 2 ",ROSEVILLE,CA,95678
CA5000016,1205 E F ST ,OAKDALE,CA,95361
CA5100125,202 D. Street ,MARYSVILLE,CA,95901
CA5200510,1310 MONUMENT BLVD ,CONCORD,CA,94520
CA5400767,DRAWER 5172 ,CHICO,CA,95927
CA5410015,3981 SOUTH K STREET ,TULARE,CA,93274
CA5410038,24790 AVENUE 95 ,TERRA BELLA,CA,93270
CA5500092,21850 Belleview Road Space # 3 ,SONORA,CA,95370
CA5510007,DRAWER 5172 ,CHICO,CA,95927
CA5601137,6500 Casitas Pass Road ,VENTURA,CA,93001
CA5610014,1055 Ventura Avenue ,OAK VIEW,CA,93022
CA5810700,6425 B Street ,BEALE AFB,CA,95903
CO0103186,390 UNION BLVD STE 400 ,DENVER,CO,80228
CO0103153,8739 WEST COAL MINE AVE ,LITTLETON,CO,80123
CO0108350,15125 HWY 24 AND 285 ,BUENA VISTA,CO,81211
CO0108925,13180 CR 280 ,NATHROP,CO,81236
CO0118006,7404 YORKSHIRE DR ,CASTLE PINES,CO,80108
CO0120020,8012 S KITTREDGE WAY ,ENGLEWOOD,CO,80112
CO0121724,11919 W I-70 FRONTAGE RD STE 116A ,WHEAT RIDGE,CO,80033
CO0118021,9250 E COSTILLA AVE STE 210 ,GREENWOOD VILLAGE,CO,80112
CO0128100,16925 HWY 12 ,LA VETA,CO,81055
CO0134225,78 FOLSOM PL ,DURANGO,CO,81301
CO0151580,33550 E HWY 96 ,PUEBLO,CO,81001
IL0295500,600 Lincoln Ave ,CHARLESTON,IL,61920
IL0315880,2501 MANNHEIM RD ,FRANKLIN PARK,IL,60131
IL0415030,CITY OF TUSCOLA 214 NORTH MAIN STREET,TUSCOLA,IL,61953
IL0630600,700 NORTH DIVISION STREET ,MORRIS,IL,60450
IL0437245,140 S WOOD DALE RD SPACE 83,WOOD DALE,IL,60191
IL0695000,423 E. Fords Ferry Road ,CAVE-IN-ROCK,IL,62919
IL0810350,9501 EAST BARAT ROAD ,MOUNT VERNON,IL,62864
IL0830250,100 N WATER WORKS DR ,BELLEVILLE,IL,62223
IL0910650,29 N DIXIE HIGHWAY ,MOMENCE,IL,60954-3088
IL0915450,1000 S. SCHUYLER AVE. ,KANKAKEE,IL,60901
IL0935250,60 E HIGHLAND DR ,BRISTOL,IL,60512
IL0935300,114 EAST BAILEY ROAD #M ,NAPERVILLE,IL,60565
IL0970110,1000 S. SCHUYLER AVE. ,KANKAKEE,IL,60901
IL0970400,"26575 WEST COMMERCE,  SUITE   512 ",VOLO,IL,60073
IL0970900,VILLAGE OF LIBERTYVILLE 200 EAST COOK AVENUE,LIBERTYVILLE,IL,60048
IL0971080,23860 N. Old Barrington Rd. ,LAKE BARRINGTON,IL,60010
IL0975575,PARK CITY MHP 3418 KEHM BOULEVARD,PARK CITY,IL,60085
IL0975780,216 WASHINGTON ST ,INGELSIDE,IL,60041
IA3130091,ATTN TERRY RECKER WATER OPERATOR 340 FIRST AVE E,DYERSVILLE,IA,52040
IA3870073,ATTN TREY WINKOWITSCH OPERATOR 414 MAIN ST # 1,REINBECK,IA,50669
IA4201001,ATTN JACK BOELMAN 408 MAIN ST,ACKLEY,IA,50601
IA4453318,ATTN JIM TOMSON 610 E OAK STREET,SALEM,IA,52649
IL0990800,City of Ottawa 301 W. Madison Street,OTTAWA,IL,61350
IL1015300,13973 State Route 1 ,LAWRENCVILLE,IL,62439
IL1035245,264 ILLINOIS ROUTE 2 ,DIXON,IL,61021
IL1050700,STRAWN WATER DEPT. 203 3RD STREET,STRAWN,IL,61775
FL4131403,"19800 SW 180 AVE, # 602 ",MIAMI-DADE,FL,33187
CT0800011,MERIDEN WATER DIVISION 117 PARKER AVE.,MERIDEN,CT,06450
FL4431883,5400 SE JACK AVE.  LOT K-8 ,STUART,FL,34997
CT0910031,505 Huntington St. ,SHELTON,CT,06484
CT0960301,505 Huntington St. ,SHELTON,CT,06484
CT1180091,202 Mamanasco Rd Apt 14,RIDGEFIELD,CT,06877
CT1299031,281 HAZARD AVENUE ,ENFIELD,CT,06082
FL6272304,2092 CULBREATH RD. ,BROOKSVILLE,FL,34602
DE0000553,664 Churchmans Road ,NEWARK,DE,19702
DE00A0353,1100 South Little Creek Road ,DOVER,DE,19901
DE00A0377,100 Hitch Pond Circle ,SEAFORD,DE,19973
FL1170899,"NAVFAC SOUTHEAST, PUBLIC WORKSDEPT 310 JOHN TOWER ROAD",PENSACOLA,FL,32508
FL1190150,192 COACH WAGONER BLVD ,APALACHICOLA,FL,32320
FL6530261,702 SOUTH 6TH AVE ,WAUCHULA,FL,33873
FL1460147,208 N. PARTIN DR. ,NICEVILLE,FL,32578
FL1670647,4939 CROSS BAYOU BLVD. ,NEW PORT RICHEY,FL,34652-3434
FL2451322,123 W. HIRTH ROAD ,FERNANDINA BEACH,FL,32034-9272
GA1230045,"634 Beaver Lake Drive, Unit 5160 ",ELLIJAY,GA,30540
NM3500501, 9503 Night Sky Lane NE,ALBUQUERQUE,NM,87122
IL1150350,1400 MOUNT ZION PARKWAY ,MOUNT ZION,IL,62549
IL1170800,238 SOUTH MAIN ST ,PALMYRA,IL,62674
IL1190030,13305 FIELDCREST ROAD ,HIGHLAND,IL,62249
IL1195280,8425 TIMBER RIDGE ,EDWARDSVILLE,IL,62025
IL1195300,77 MIMOSA DRIVE ,GRANITE CITY,IL,62040
IL1435470,721 NORTH TOWER ROAD ,PEORIA,IL,61604
IL1615550,14325 139th Ave. Ct. W ,TAYLOR RIDGE,IL,61284
