"MT0000345","280 MAIN ST_","SAND COULEE","MT","59472"
"CO0103186","390 UNION BLVD STE 400_","DENVER","CO","80228"
"CO0119134","101 MIDLAND AVE_","BASALT","CO","81621"
"CO0103666","34501 E QUINCY AVE BLDG 34_","WATKINS","CO","80137"
"CA0510005","120 TOMA COURT_","SAN ANDREAS","CA","95249"
"CA0510006","120 TOMA COURT_","SAN ANDREAS","CA","95249"
"CA0510016","120 TOMA COURT_","SAN ANDREAS","CA","95249"
"CA0510004","120 TOMA COURT_","SAN ANDREAS","CA","95249"
"CA0510019","120 TOMA COURT_","SAN ANDREAS","CA","95249"
"CA0510017","120 TOMA COURT_","SAN ANDREAS","CA","95249"
"CA4900723","6418 Old Redwood Highway_","SANTA ROSA","CA","95403"
"CA1010053","500 W. Santa Maria, Space #1_","SANTA PAULA","CA","93060"
"OR4100231","6495 NW CONCORD_","CORVALLIS","OR","97330"
"IL0450100","222 W. Madison_","CHRISMAN","IL","61924"
"CA4900721","1730 Scenic Avenue_","HEALDSBURG","CA","95448"
"GA1030031","977 Old Augusta Road South #24_","RINCON","GA","31326"
"GA1990003","116 2ND STREET_","MANCHESTER","GA","31816"
"TN0000575","365 GOOCH RD_","TIPTONVILLE","TN","38079"
"WA5376620","19828 E Desert Aire Dr SW_","Mattawa","WA","99349"
"IL0990700","110 E. Walnut Street_","OGLESBY","IL","61348"
"OH7002312","1700 Willowick Road_","MANSFIELD","OH","44907"
"090400300","500 Merriman_","Needles","CA","92363"
"090400301","500 Merriman_","Needles","CA","92363"
"090400302","500 Merriman_","Needles","CA","92363"
"090600237","500 Merriman_","Needles","CA","92363"
"090400304","500 Merriman_","Needles","CA","92363"
"MT0003277","160 LITTLE COREY LN_","HAMILTON","MT","59840"
"090400071","14515 So. Veterans Dr._","Somerton","AZ","85350"
"090400073","14515 So. Veterans Dr._","Somerton","AZ","85350"
"090400676","14515 So. Veterans Dr._","Somerton","AZ","85350"
"SD4600432","47381 248TH STREET_","DELL RAPIDS","SD","57022"
"SD4600504","38392 130TH STREET_","ABERDEEN","SD","57401"
"CO0118085","1421 WINDFLOWER CIR_","WOODLAND PARK","CO","80863"
"CO0160400","1421 WINDFLOWER CIR_","WOODLAND PARK","CO","80863"
"CO0101015","8312 GROVE ST_","WESTMINSTER","CO","80031"
"CA4500104","161 PIXLEY ST_","SAN FRANCISCO","CA","94123"
"TX2270229","600 CONGRESS AVE STE 2100_","AUSTIN","TX","78701-2986"
"OH0300112","206 CLAREMONT AVE_","ASHLAND","OH","44805"
"NY0716016","Millport Village Hall_4246 Main Street","MILLPORT","NY","14864"
"TN0000569","281 WEST BOCKMAN WAY_","SPARTA","TN","38583"
"TN0000195","2361 HWY 79_","DOVER","TN","37058"
"WI1130234","VILLAGE HALL, 18 OXFORD PL_","MADISON","WI","53704-5955"
"WI2671748","120 E CHESTNUT ST_","BURLINGTON","WI","53105"
"090400063","13067 E. Highway 66_","Valentine","AZ","86437"
"WA5377660","17507 West Lake Goodwin Rd_","Stanwood","WA","98292"
"WA5377670","3220 MADRONA BCH RD NW_","OLYMPIA","WA","98502"
"WA5377675","16825 232nd Pl. SE._","Monroe","WA","98272"
"IN5247005","109 Main Street_","OOLITIC","IN","47451"
"ID3140111","706 LINDENWOOD DR_","NAMPA","ID","83686"
"ID6030008","290 E Linden_","CHUBBUCK","ID","83202"
"ID4010122","7260 RIM ACRES LN_","BOISE","ID","83709"
"ID4080095","5 SPRING CREEK DR_","HORSESHOE BEND","ID","86329"
"ID1400039","6439 PRICHARD CREEK RD_","MURRAY","ID","83874"
"UTAH18160","8597 SOLSTICE VIEW DR_","COPPERTON","UT","84006"
"SD4600629","534 COLDBROOK AVE_","HOT SPRINGS","SD","57747"
"WI4050071","TOWN OF SCOTT_2621 JODY DR","NEW FRANKEN","WI","54229"
"NY4404385","VILLAGE OF GOUVERNEUR_33 CLINTON STREET","GOUVERNEUR","NY","13642"
"NY2613319","4028 AUGUSTA ROAD_","MADISON","NY","13402"
"WI6420307","2171 S 8TH AVE_","FORT MCCOY","WI","54656-5136"
"CO0254676","40355 RIVERBEND TRL_","STEAMBOAT SPRINGS","CO","80487"
"KS2014104","106 CHATHAM ST_","PORTIS","KS","67474"
"CO0108600","505 RIVER DR_","SALIDA","CO","81201"
"NC0113020","8700 FOIL ST_","MOUNT PLEASANT","NC","28124"
"FL3420408","11800 SE US 441_","BELLEVIEW","FL","34420"
"NY0422400","TOWN OF OLEAN_2634 RT. 16 N","OLEAN","NY","14760"
"ID3140220","3311 S RAINBOW BLVD STE 209_","LAS VEGAS","NV","89146"
"SD4600088","23343 479 AVE_","EGAN","SD","57024"
"GA0150000","116 PUBLIC SQUARE_","ADAIRSVILLE","GA","30103"
"GA0030001","33 Fleetwood Avenue_","WILLACOOCHEE","GA","31650"
"GA0350004","17300 RED HILL AVENUE_","IRVINE","CA","92614"
"GA2290030","7920 Alma Hwy_","WAYCROSS","GA","31503"
"NY4404381","60 MAIN STREET_","CANTON","NY","13617"
"NY4404404","TOWN OF COLTON_94 MAIN STREET","COLTON","NY","13625"
"FL3054015","2050 SOUTH U.S. 1_","MALABAR","FL","32950"
"FL6296389","3500 PIEDMONT ROAD, SUITE 330_","ATLANTA","GA","30305"
"FL1324098","2864 MADISON ST._","MARIANNA","FL","32448"
"GA0670002","1170 ATLANTA INDUSTRIAL DRIVE_","MARIETTA","GA","30066"
"ME0090150","11 SULLIVAN STREET_","BERWICK","ME","03901"
"MT0003224","38333 PINEWOOD DRIVE_","POLSON","MT","59860"
"OR4100342","101 NW A ST_","GRANTS PASS","OR","97526"
"PA5300005","104 N PINE STREET_","CARMICHAELS","PA","15320"
"CA4900575","10028 Loch Haven Drive_","SANTA ROSA","CA","95404"
"MT0004449","775 4TH AVE WEST N_","KALISPELL","MT","59901"
"FL3314280","22 S. ORANGE ST._","FELLSMERE","FL","32948-6714"
"GA0310292","113 Turkey Trail_","STATESBORO","GA","30458"
"WA5375265","3600 Sahalee Way NE_","Sammamish","WA","98074"
"WA5375616","3403 Steamboat Island Rd NW PMB 462_","Olympia","WA","98502"
"WA5375636","14263 Calhoun Road_","Mount Vernon","WA","98273"
"NY1330060","200 CARDINAL ROAD_","HYDE PARK","NY","12538"
"TX1630029","471 COUNTY ROAD 4510_","HONDO","TX","78861-6270"
"TX1012007","1300 POST OAK BLVD STE 1400_","HOUSTON","TX","77056-3078"
"NY4600067","1100 Sunrise Blve_","ROTTERDAM","NY","12306"
"FL3640945","ORANGE CITY UTILITIES_205 EAST GRAVES AVENUE","ORANGE CITY","FL","32763"
"CO0138725","13787 CORENE RD_","STERLING","CO","80751"
"SD4600091","120 N COMMERCIAL_","CLARK","SD","57225"
"SD4600356","901 FOURTH AVE SW_","WATERTOWN","SD","57201"
"CA3710039","28789 OLD HIGHWAY 80_","PINE VALLEY","CA","91962"
"CA3610018","10440 ASHFORD ST_","RANCHO CUCAMONGA","CA","91730"
"CA4010011","955 Shasta Avenue_","MORRO BAY","CA","93442"
"OH0200712","216 W WAYNE ST_","MAUMEE","OH","43537"
"NY5000750","2342 WEAKLEY ROAD_","WAYLAND","NY","14572"
"NY4910643","4782 State Rt. 96_","ROMULUS","NY","14541"
"NY4930002","4782 State Rt. 96_","ROMULUS","NY","14541"
"NY4914541","4782 State Rt. 96_","ROMULUS","NY","14541"
"NY4911003","4782 State Rt. 96_","ROMULUS","NY","14541"
"OH4901412","2230 GREENE RD_","SOUTH SOLON","OH","43153"
"055293502","523 Ashmun Street_","SAULT STE. MARIE","MI","49783"
"055293501","523 Ashmun Street_","SAULT STE. MARIE","MI","49783"
"055293504","523 Ashmun Street_","SAULT STE. MARIE","MI","49783"
"PA2640703","39 ASPEN RIDGE DR_","HAWLEY","PA","18428"
"FL6296291","15820 49TH ST N_","CLEARWATER","FL","33762"
"FL1460149","465 VALPARAISO PARKWAY_","VALPARAISO","FL","32580"
"TX2430007","419 G AVE STE 1_82 TRW/CC","SHEPPARD AFB","TX","76311-2917"
"TX0200510","814 LAMAR ST_","QUINTANA","TX","77541-9109"
"CO0208200","10795 CR 197A_","NATHROP","CO","81236"
"AK2261460","104 Main Street_","DILLINGHAM","AK","99576"
"CO0121450","606 MANITOU AVE_","MANITOU SPRINGS","CO","80829"
"MO1010182","37229 320TH ST_","CONCEPTION JCT","MO","64434-0000"
"CA3600157","10016 El Sereno Ave_","LUCERNE VALLEY","CA","92356"
"CA4010004","154 South 8th Street_","GROVER BEACH","CA","93433"
"WI4360431","217 MENASHA AVE_","REEDSVILLE","WI","54230"
"WI1140151","425 S WATER ST_","LOMIRA","WI","53048"
"PA6200002","26509 OLD HIGHWAY 86_","CAMBRIDGE SPRINGS","PA","16403"
"PA6200003","161 CARRINGER ST_","CAMBRIDGE SPRINGS","PA","16403"
"DE0000560","11026 Greensboro Rd_","DENTON","MD","21629"
"PA6620371","101 RODEO DR_","SPRING CREEK","PA","16436"
"GA0510270","98 OATLAND ISLAND ROAD_","SAVANNAH","GA","31410"
"IN5218028","2800 South Andrews Road, Lot 47_","YORKTOWN","IN","47396"
"WI8260116","405 5TH AVE N._","HURLEY","WI","54534"
"NY5903467","1 Peach Lake Drive_","NORTH SALEM","NY","10560-1345"
"TX0140149","431 ARROWHEAD POINT RD_","BELTON","TX","76513-6763"
"MO2024352","7512 HIGHWAY C_","DAWN","MO","64638-0121"
"NM3566510","_1261 Rivera Road","SANTA ROSA","NM","88435"
"MO1010399","17221 EAST 23RD ST S_","INDEPENDENCE","MO","64057-1822"
"WV3304801","_222 LEAP STREET","NEW MARTINSVILLE","WV","26155"
"NY3503535","VILLAGE OF MONROE_7 Stage Rd.","MONROE","NY","10950"
"PA2450018","1 SYCAMORE DR_","BATH","PA","18014"
"PA2450023","24 ANALOMINK ST_","EAST STROUDSBURG","PA","18301"
"PA2450025","45N COURTLAND STREET_","EAST STROUDSBURG","PA","18301"
"PA2450034","410 MILL CREEK RD_","EAST STROUDSBURG","PA","18301"
"AR0000163","121 EAST MERRIMAN_","WYNNE","AR","72396"
"WV3300227","_509 JONQUIL LANE","MARTINSBURG","WV","25401"
"OH2902512","216 W WAYNE ST_","MAUMEE","OH","43537"
"OH5702712","216 W WAYNE ST_","MAUMEE","OH","43537"
"OH8704312","216 W WAYNE ST_","MAUMEE","OH","43537"
"WY5600970","1088 Road 7_","LOVELL","WY","82431"
"TX2330023","2212 E CRARY ST_","PASADENA","CA","91104-1828"
"093200166","565 Rio Vista Street_","Fallon","NV","89406-9159"
"ID6030044","13348 BILLY LN_","POCATELLO","ID","83202"
"OH6601412","4097 WAKEFIELD MOUND RD, LOT 416_","PIKETON","OH","45661"
"OH1000412","5704 SUNLAND ST NE_","LOUISVILLE","OH","44641"
"OH3801112","8067 TWP RD 334_","MILLERSBURG","OH","44654-1143"
"WI6270004","N10752 SCHOOL HOUSE RD_","HIXTON","WI","54635"
"WI7290294","W5506 COUNTY RD G EAST_","Mauston","WI","53948"
"PA2450039","1775 N MAIN ST_","HONESDALE","PA","18431"
"PA2450040","1 SKYTOP LDG_","SKYTOP","PA","18357"
"PA2450044","1 AQUA WAY_","WHITE HAVEN","PA","18661"
"PA1150189","550 OLD WILMINGTON RD_","COATESVILLE","PA","19320"
"PA1150190","1323 DARBY ROAD_","HAVERTOWN","PA","19083"
"PA1150195","762 W LANCASTER AVE_","BRYN MAWR","PA","19010"
"PA1150200","550 WILSON RD_","RISING SUN","MD","21911"
"PA1150202","5 STAYMAN DR_","LANCASTER","PA","17602"
"PA1150204","100 STONE BARN DR_","KENNETT SQUARE","PA","19348"
"CA1300626","1716 W. Sunbeam Lake Drive_","EL CENTRO","CA","92243"
"MS0430002","301 S FIRST STREET_","BROOKHAVEN","MS","39601"
"OH8402703","17300 STATE ROUTE 550_","MARIETTA","OH","45750"
"NY3503527","VILLAGE OF FLORIDA_33 SOUTH MAIN ST","FLORIDA","NY","10921"
"PA2520070","570 HALLET RD_","EAST STROUDSBURG","PA","18301"
"ID3140061","4270 W DEER TAIL LN_","BOISE","ID","83714"
"CO0145810","18938 CR Z_","ROCKY FORD","CO","81067"
"AK2243137","35635 Kalifornsky Beach Rd._","KENAI","AK","99611"
"CO0151750","1397 S ASPEN RD_","PUEBLO","CO","81006"
"CO0260975","8527 W COLFAX AVE STE 237_","LAKEWOOD","CO","80215"
"AK2298002","939 West 5th Avenue_","ANCHORAGE","AK","99501"
"VT0005462","_7 SANFORD RD","STOCKTON","NJ","08559"
"CO0160950","213 RUTGERS PL_","WOODLAND PARK","CO","80863"
"CO0150400","18021 CR LL_","BRISTOL","CO","81047"
"WI2460824","12013 N RIDGEWAY DR_","MEQUON","WI","53097"
"FL6296249","18550 NORTH DALE MABRY_","LUTZ","FL","33548"
"FL3425111","15845 SE 105TH TER_","SUMMERFIELD","FL","34491"
"NJ1902003","83 EAGLE CHASE_","WOODBURY","NY","11797"
"NJ2117002","62 SOUTH ROAD_","CHEBEAGUE ISLAND","ME","04017"
"IN5228005","86 South Main Street_","LINTON","IN","47441"
"IN5219001","103 West State Road 64_","BIRDSEYE","IN","47513"
"CA4900533","1651 Warm Springs Road_","GLEN ELLEN","CA","95442"
"CA5810700","6425 B Street_","BEALE AFB","CA","95903"
"CA4300577","2975 Paseo Robles_","SAN MARTIN","CA","95046"
"CO0123677","0200 CR 219_","RIFLE","CO","81650"
"IL0310270","7500 S. Oketo Avenue_","BRIDGEVIEW","IL","60455"
"CA0103040","8721 Norris Canyon Road_","CASTRO VALLEY","CA","94552-9520"
"IL1610090","MOLINE WATER DIVISION_30 - 18th STREET","MOLINE","IL","61265"
"IL1610450","MOLINE WATER DIVISION_30 - 18th STREET","MOLINE","IL","61265"
"GA3050041","2030 Savannah Hwy_","JESUP","GA","31545"
"FL3314052","1801 27TH ST_","VERO BEACH","FL","32960"
"AR0000857","6210 SOUTH 29TH STREET_","ROGERS","AR","72758"
"WV3303707","_91 CHESTNUT HILL LANE","ST. MARY'S","WV","26170"
"DE0000611","20-B NASCAR LANE_","MAGNOLIA","DE","19962"
"DE0000660","57 OMNI RD_","DOVER","DE","19904"
"OR4100793","12042 SE SUNNYSIDE RD_#556","CLACKAMAS","OR","97015"
"CA4100510","63 Sylvan Way_","LA HONDA","CA","94020"
"IL1590200","CITY OF OLNEY_300 SOUTH WHITTLE AVENUE","OLNEY","IL","62450"
"NJ0105002","4254 POST RD_","VINELAND","NJ","08360"
"TX0360104","10000 MEMORIAL DR STE 260_","HOUSTON","TX","77024-3430"
"TX2050010","10441 COUNTY ROAD 2323_","SINTON","TX","78387-2468"
"WI4080274","N3952 RIVERVIEW HTS CT_","CHILTON","WI","53014"
"TN0000899","1360 HICKORY STAR ROAD_","MAYNARDVILLE","TN","37807"
"TX1010432","3200 SOUTHWEST FWY STE 2600_","HOUSTON","TX","77027-7537"
"TX2270186","6 COTTONDALE RD_","THE HILLS","TX","78738-1513"
"TX0830023","777 MAIN ST STE 3200_","FORT WORTH","TX","76102-5344"
"090605060","140 Rowdy Creek Rd._","Smith River","CA","95567-9525"
"NJ1903001","34 WANTAGE AVENUE_","BRANCHVILLE","NJ","07826"
"090605164","2726 Mission Rancheria Road_","Lakeport","CA","95453"
"090605015","77826 Covelo Road_","Covelo","CA","95428"
"090605073","77826 Covelo Road_","Covelo","CA","95428"
"SD4600135","201 WATER STREET_","FRUITDALE","SD","57717"
"SD4600137","308 GROVER AVE_","GARDEN CITY","SD","57236"
"DE0000126","106 Dorman St._","HARRINGTON","DE","19952"
"DE0000492","536 MAIN STREET - CHESWOLD_","DOVER","DE","19904"
"DE0000568","HOULIHAN REAL ESTATE_30339 FOSKEY LANE","DELMAR","MD","21875"
"NY1400397","Village of Akron_22 Main Street","AKRON","NY","14001"
"NY1430017","Craneridge Maintenance Corp_104 Main Street","SILVER CREEK","NY","14136"
"MT0000125","121 UPPER DEER CR RD_","BIG TIMBER","MT","59011"
"PR0455334","CARR. 567 KM 1.0_","OROCOVIS","PR","00720"
"OH7004812","1896 BRADEN LANE_","MANSFIELD","OH","44907"
"NY4500177","_351 REYNOLDS ROAD","MOREAU","NY","12828"
"NY5730110","_118 BROADWAY","FORT EDWARD","NY","12828-0127"
"MI0040164","38336 S GLEN COVE RD_","DRUMMOND ISLAND","MI","49726"
"SD4600142","109 E. COMMERCIAL AVE_","GETTYSBURG","SD","57442"
"NY3630002","TOWN OF BARRE_14317 WEST BARRE ROAD","ALBION","NY","14411"
"SD4600143","909 WEST 7TH AVENUE_","MOBRIDGE","SD","57601"
"NJ0805433","1718 MONROEVILLE ROAD_","FRANKLINVILLE","NJ","08343"
"CA5400666","DRAWER 5172_","CHICO","CA","95927"
"CA5400767","DRAWER 5172_","CHICO","CA","95927"
"CA5400553","DRAWER 5172_","CHICO","CA","95927"
"CA5410034","DRAWER 5172_","CHICO","CA","95927"
"CA5400665","DRAWER 5172_","CHICO","CA","95927"
"CA5402048","DRAWER 5172_","CHICO","CA","95927"
"MT0003565","4400 BUTTER CUP LANE_","MISSOULA","MT","59802"
"WV3301104","_7529 ROSEDALE ROAD","ROSEDALE","WV","26636"
"VA5067788","James Buck_1837 Westland Road, SW","ROANOKE","VA","24018"
"VA5067952","6370 GRASSY HILL ROAD_","BOONES MILL","VA","24065-3776"
"CO0144025","16220 CR 19_","FT MORGAN","CO","80701"
"NY5730027","_118 BROADWAY","FORT EDWARD","NY","12828-0127"
"CO0123123","2009 ODIN DR_","SILT","CO","81652"
"AZ0407280","ATT CAROL WESTFALL_3631 S 69TH AVE","PHOENIX","AZ","85043"
"MO3252255","5940 BAYDY PEAK RD_","OSAGE BEACH","MO","65065-0000"
"CA0300037","6755 Lake Amador Drive_","IONE","CA","95640"
"CA4910023","4787 Old Redwood Highway_","SANTA ROSA","CA","95403"
"CA4910024","4787 Old Redwood Highway_","SANTA ROSA","CA","95403"
"TX1011825","2727 ALLEN PKWY STE 1100_","HOUSTON","TX","77019-2191"
"CT0860051","912 Rt 32_","MONTVILLE","CT","06382"
"CT1220061","251 CANAAN RD_","SALISBURY","CT","06068"
"WI6480403","C/O BERNARD & SELBA SCHOEDER_W7250 170TH AVE","Bay City","WI","54723-9801"
"ND4500242","3411 PUBLIC WORKS BOULEVARD_","DICKINSON","ND","58601"
"IL0510010","FAYETTE WATER COMPANY_1745 N. 1615 ST.","BROWNSTOWN","IL","62418"
"IL0970040","VILLAGE OF GREEN OAKS_2020 O'PLAINE ROAD","GREEN OAKS","IL","60048"
"IL0930200","CITY OF PLANO_17 EAST MAIN STREET","PLANO","IL","60545"
"ND4701303","1812 HWY 281 N_","JAMESTOWN","ND","58401"
"NY5920064","21 Hunt Farm Road_","WACCABUC","NY","10597"
"PA1460033","617 HORSHAM RD_","HORSHAM","PA","19044"
"CO0103079","2737 BIG BEAR DR_","SEDALIA","CO","80135"
"CO0118080","2737 BIG BEAR DR_","SEDALIA","CO","80135"
"PA1460034","300 FORTY FOOT RD_","LANSDALE","PA","19446"
"PA1460035","2650 EISENHOWER AVE_","NORRISTOWN","PA","19403"
"PA1460037","BORO HALL_","POTTSTOWN","PA","19464"
"PA1460038","3000 EAST HIGH STREET_","POTTSTOWN","PA","19464"
"TX1010905","1301 MCKINNEY ST STE 5100_","HOUSTON","TX","77010-3095"
"VA2161668","5261 HILL DRIVE_","ROANOKE","VA","24012"
"WA5376750","500 Horseshoe Road_","Connell","WA","99326"
"CT1680051","302 TUTTLE ROAD_","WOODBURY","CT","06798"
"OH6502112","5023 S Union Street_","SOUTH BLOOMFIELD","OH","43103"
"UTAH03006","1290 E 12600 N_","COVE","UT","84320"
"OR4100792","33568 E COLUMBIA AVE_","SCAPPOOSE","OR","97056"
"OR4101466","6100 South Highway 97_","REDMOND","OR","97756"
"VA6047318","123 W. SPENCER ST._","CULPEPER","VA","22701"
"VA6047100","123 W. SPENCER ST._","CULPEPER","VA","22701"
"VA6047851","123 W. SPENCER ST._","CULPEPER","VA","22701"
"VA6047040","123 W. SPENCER ST._","CULPEPER","VA","22701"
"GA2670002","City Hall_134 S. Veteran's Blvd","GLENNVILLE","GA","30427"
"WA5379050","14263 Calhoun Road_","Mount Vernon","WA","98273"
"PA6420006","14225 WILCOX RD_","MOUNT JEWETT","PA","16740"
"PA6420014","28 KENNEDY ST_","BRADFORD","PA","16701"
"VI0000349","#1 Estate Hope_","CHRISTIANSTED","VI","00820"
"FL6424689","3151 NE 44TH AVE_LOT 1","OCALA","FL","34482"
"FL2124409","5911 TROUBLE CREEK RD_","NEW PORT RICHEY","FL","34652"
"NV0000292","500 S GRAND CENTRAL PARKWAY 1ST FLOOR_","LAS VEGAS","NV","89155"
"KS2009702","300 S MAIN ST_","GREENSBURG","KS","67054"
"MO1010714","800 NE COUNTY LINE ROAD_","ST JOSEPH","MO","64505-0000"
"MO6079508","6890 SPRING CREEK ROAD_","HOUSE SPRINGS","MO","63051-0000"
"WI6630256","E18763  STH 33_","Hillsboro","WI","54634-9568"
"FL3481016","49 SW FLAGLER AVE._STE. 201","STUART","FL","34994"
"GA0330003","7052 HWY. 24 WEST_","WAYNESBORO","GA","30830"
"FL3350102","620 MISTI DR_","LEESBURG","FL","34788"
"FL3350117","1000 MARK RD_","LEESBURG","FL","34748"
"ND0901410","207 APPLE LANE_","HORACE","ND","58047"
"WI1570924","S5567 GLACIER DR_","BARABOO","WI","53913-8971"
"MT0000181","130 6H W RM A_","COLUMBIA FALLS","MT","59912"
"CA1510001","309 CAMPUS DRIVE_","ARVIN","CA","93203"
"OH5003012","1899 W GARFIELD RD_","COLUMBIANA","OH","44408"
"NY2902827","99 NICHOLS COURT_","HEMPSTEAD","NY","11550"
"NY2501016","27 Genesee Street_","AVON","NY","14414"
"OH8701112","4300 FREMONT PIKE_Lot 12","PERRYSBURG","OH","43551"
"MT0003522","13036 PANTON RD_","GERALDINE","MT","59446"
"IA5200889","ATTN JIM FAWCETT TREASURER_3260 LAKEVIEW DR NE","SOLON","IA","52333"
"WI2680239","645 N JANACEK RD_","BROOKFIELD","WI","53045-6052"
"NY2520786","AFFORDABLE GREAT LOCATIONS INC_4294 AVON-CALEDONIA ROAD","CALEDONIA","NY","14414"
"NY1800850","AFFORDABLE GREAT LOCATIONS INC_4294 AVON-CALEDONIA ROAD","CALEDONIA","NY","14414"
"NY0611923","AFFORDABLE GREAT LOCATIONS INC_4294 AVON-CALEDONIA ROAD","CALEDONIA","NY","14414"
"GA3110108","9607 DUNCAN BRIDGE RD._","CLEVELAND","GA","30528"
"GA1870088","9607 DUNCAN BRIDGE RD._","CLEVELAND","GA","30528"
"GA1870094","9607 DUNCAN BRIDGE RD._","CLEVELAND","GA","30528"
"GA1870099","9607 DUNCAN BRIDGE RD._","CLEVELAND","GA","30528"
"GA1870085","9607 DUNCAN BRIDGE RD._","CLEVELAND","GA","30528"
"GA1870098","9607 DUNCAN BRIDGE RD._","CLEVELAND","GA","30528"
"GA3110075","9607 DUNCAN BRIDGE RD._","CLEVELAND","GA","30528"
"GA1370069","9607 DUNCAN BRIDGE RD._","CLEVELAND","GA","30528"
"GA1370058","9607 DUNCAN BRIDGE RD._","CLEVELAND","GA","30528"
"GA3110069","9607 DUNCAN BRIDGE RD._","CLEVELAND","GA","30528"
"GA1870102","9607 DUNCAN BRIDGE RD._","CLEVELAND","GA","30528"
"GA1370054","9607 DUNCAN BRIDGE RD._","CLEVELAND","GA","30528"
"GA1370063","9607 DUNCAN BRIDGE RD._","CLEVELAND","GA","30528"
"MO4048181","CAMELOT ESTATES MHP_215 CO RD 527","POPLAR BLUFF","MO","63901-0000"
"MO4036040","205 DOGWOOD DR_","SILVA","MO","63964-0000"
"WI6420302","2171 S 8TH AVE_","FORT MCCOY","WI","54656-5136"
"NY3505660","PHEASANT HILL WATER CORP_22 THE DRIVE","WESTTOWN","NY","10998"
"WI7641621","5400 N Black Oak Lk Rd_","Land O Lakes","WI","54540"
"CA4900798","1500 West Balboa Boulevard, Suite 202B_","NEWPORT BEACH","CA","92663"
"CA5400604","31159 MEADOW LARK LN_","SPRINGVILLE","CA","93265"
"WA5379245","14263 Calhoun Rd_","Mount Vernon","WA","98273"
"WA5379250","15205 41st Ave SE_","Bothell","WA","98012"
"NY3530183","140 GALLEY HILL ROAD_","CUDDEBACKVILLE","NY","12729"
"WI1280103","101 N MAIN ST_","FORT ATKINSON","WI","53538"
"WA5383408","21 E WARREN DR_","UNION","WA","98592-9649"
"WA5383650","10220 270th St NW_","Stanwood","WA","98292"
"WA5383825","4001 Summitview Ave #5-191_","Yakima","WA","98908"
"IL1655200","125 TRIPLE S ROAD_","HARRISBURG","IL","62946"
"IL0313180","740 HILLGROVE AVENUE_","WESTERN SPRINGS","IL","60558"
"IL0311350","17755 S. Ashland Ave._","HOMEWOOD","IL","60430"
"AR0000309","216 S W 4TH ST_","WALNUT RIDGE","AR","72476-0000"
"KS2005111","WATER PLANT_1000 VINE ST","HAYS","KS","67601"
"TX1550078","607 CEDAR RIDGE DR_","CHINA SPRING","TX","76633-2717"
"NE3113904","106 SOUTH 1ST ST_","PIERCE","NE","68767"
"ND4901071","1401 7TH AVE NE_","THOMPSON","ND","58278"
"ID1280222","5091 S LEDGESTONE DR_","COEUR D ALENE","ID","83814"
"IL0130010","16712 Illinois River Road_","HARDIN","IL","62047"
"ID7260029","113 N 3800 E_","RIGBY","ID","83442"
"CA2900502","22261 Juniper Street_","FLORISTON","CA","96111"
"CA1502620","29316 2ND STREET_","WASCO","CA","93280"
"CA3301115","1 Chiriaco Rd_","CHIRIACO SUMMIT","CA","92201"
"VT0005284","28 NORTH MAIN ST_SUITE 1","WATERBURY","VT","05676"
"CO0119718","111 KIOWA_","CARBONDALE","CO","81623"
"PA2408001","400 E ARTHUR GARDNER PKWY_","HAZLETON","PA","18201"
"PA2408007","400 E ARTHUR GARDNER PKWY_","HAZLETON","PA","18201"
"WA5327828","510 Hall Rd #38_","Yakima","WA","98908"
"CO0223810","1420 BARBER DR_","CARBONDALE","CO","81623"
"IL1470050","VILLAGE OF BEMENT_148 BODMAN STREET","BEMENT","IL","61813"
"AK2220408","4237 E. Meridian Loop_","WASILLA","AK","99654"
"AK2210451","16633 Ventura Blvd., Ste. 1014_","ENCINO","CA","91436"
"FL6530717","6154 NW 53RD CIRCLE_","CORAL SPRINGS","FL","33067"
"FL6530718","5601 CYPRESS GARDENS RD_","WINTER HAVEN","FL","33884"
"NY2512259","AFFORDABLE GREAT LOCATIONS INC_4294 AVON-CALEDONIA ROAD","CALEDONIA","NY","14414"
"NY2500792","AFFORDABLE GREAT LOCATIONS INC_4294 AVON-CALEDONIA ROAD","CALEDONIA","NY","14414"
"NY2500794","AFFORDABLE GREAT LOCATIONS INC_4294 AVON-CALEDONIA ROAD","CALEDONIA","NY","14414"
"WA5380800","14263 Calhoun Rd_","Mount Vernon","WA","98273"
"CO0135685","1000 HWY 36_","ESTES PARK","CO","80517"
"AZ0420096","_2420 N. PANTANO RD","TUCSON","AZ","85715"
"CA3303003","79655 SABRINA CT._","INDIO","CA","92203"
"CA3301512","62011 STONECREST RD_","MOUNTAIN CENTER","CA","92561"
"PA5320041","602 KOTLER DRIVE_","INDIANA","PA","15701"
"PA5320042","602 KOTLER DRIVE_","INDIANA","PA","15701"
"PA5320046","602 KOTLER DR._","INDIANA","PA","15701"
"PA5320048","602 KOLTER DR_","INDIANA","PA","15701"
"FL6531957","5517 21ST AVE. W. SUITE H_","BRADENTON","FL","34209-5601"
"CA3900835","3745 Petersen Road_","STOCKTON","CA","95215"
"WA5376468","206501 E. 13th Ave_","Kennewick","WA","99337"
"WA5376500","1054 Scenic Ave_","Camano Island","WA","98282"
"OH4500312","5599 Fallsburg Road_","NEWARK","OH","43055"
"OH4503312","5599 Fallsburg Road_","NEWARK","OH","43055"
"PA1510001","1101 MARKET ST_","PHILADELPHIA","PA","19107"
